Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),LIVING_UNIT1:Zone Heating Setpoint Not Met Time [hr](Hourly),LIVING_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),LIVING_UNIT1:Zone Cooling Setpoint Not Met Time [hr](Hourly),LIVING_UNIT1:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),ATTIC_UNIT1:Zone Heating Setpoint Not Met Time [hr](Hourly),ATTIC_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),ATTIC_UNIT1:Zone Cooling Setpoint Not Met Time [hr](Hourly),ATTIC_UNIT1:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),Facility:Facility Heating Setpoint Not Met Time [hr](Hourly),Facility:Facility Cooling Setpoint Not Met Time [hr](Hourly),Facility:Facility Heating Setpoint Not Met While Occupied Time [hr](Hourly),Facility:Facility Cooling Setpoint Not Met While Occupied Time [hr](Hourly),SUPPLY FAN_UNIT1:Fan Electricity Energy [J](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Total Cooling Energy [J](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Electricity Energy [J](Hourly),HEAT PUMP DX HEATING COIL 1:Heating Coil Heating Energy [J](Hourly),HEAT PUMP DX HEATING COIL 1:Heating Coil Electricity Energy [J](Hourly),HEAT PUMP DX HEATING COIL 1:Heating Coil Defrost Electricity Energy [J](Hourly),SUPPLEMENTAL HEATING COIL ELECTRIC:Heating Coil Heating Energy [J](Hourly),SUPPLEMENTAL HEATING COIL ELECTRIC:Heating Coil Electricity Energy [J](Hourly),COOLING COIL AIR INLET NODE_UNIT1:System Node Temperature [C](Hourly),COOLING COIL AIR INLET NODE_UNIT1:System Node Wetbulb Temperature [C](Hourly)
 11/19  13:00:00,17.199999999999997,16.138543485809618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.41498493379252,17.015181285325693
 11/19  14:00:00,17.525,16.63094774161385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.551320745665849,17.274935241287115
 11/19  15:00:00,18.070833333333338,17.314111118595944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.71614876527656,17.624699653082016
 11/19  16:00:00,18.895833333333333,17.752960688786339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.90477515308059,17.980423344745004
 11/19  17:00:00,19.400000000000003,17.9255312543931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.064229775886987,18.287338907506354
 11/19  18:00:00,20.05,18.159917020301035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.22761973779242,18.573675406298638
 11/19  19:00:00,20.599999999999999,18.74629178211286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.569413431264264,18.94803377371258
 11/19  20:00:00,20.599999999999999,19.08001338289839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.750911249287684,19.367122673074687
 11/19  21:00:00,21.195833333333338,19.45306203665865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.88759498492138,19.69453325299258
 11/19  22:00:00,21.375,19.854444735611595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.058593924194456,20.026317963125086
 11/19  23:00:00,20.82916666666667,19.46589603552526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.062001852324653,20.265051284065959
 11/19  24:00:00,20.870833333333338,19.536079253720275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.024971722490667,20.311106130016694
 11/20  01:00:00,21.099999999999999,19.92328281519055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05009242147527,20.455345475658065
 11/20  02:00:00,21.099999999999999,20.117579190065926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0460764366893,20.585738061765118
 11/20  03:00:00,20.50416666666667,20.13460108362078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.041013958847669,20.751615052773518
 11/20  04:00:00,20.325,20.140108539709247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.01279293841751,20.903424736249943
 11/20  05:00:00,20.275000000000003,19.685596151997648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.058283769570637,21.01187084739323
 11/20  06:00:00,19.675,18.88498434426264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.044210609769747,20.92596477302168
 11/20  07:00:00,18.208333333333333,17.090071641623056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.975492458699035,20.640364103824937
 11/20  08:00:00,17.199999999999997,15.630458309251154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.99654427253488,20.024193516068583
 11/20  09:00:00,17.199999999999997,14.30499575670896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.09876125829567,19.256315682503624
 11/20  10:00:00,16.604166666666669,11.920993532807684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.98167892912845,17.926215070978299
 11/20  11:00:00,16.099999999999999,10.77152051483118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86863037394588,16.513588079146733
 11/20  12:00:00,16.425,11.176671381035673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.923139106452245,15.658379222055317
 11/20  13:00:00,16.375,11.379135206708499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.943385874931836,15.17779561055026
 11/20  14:00:00,15.829166666666668,10.90004762876436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.933445187051814,14.84220273481507
 11/20  15:00:00,14.949999999999998,10.176567583376965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.731375478061627,14.408248409163413
 11/20  16:00:00,13.533333333333334,9.313632274336248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.372287827107035,13.939930375748882
 11/20  17:00:00,11.608333333333333,8.165858684900523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.773962830818389,13.37738083507046
 11/20  18:00:00,9.679166666666669,8.333389001018127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.347521439310744,13.09375757150846
 11/20  19:00:00,8.575000000000001,7.29441548769839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.194540162752117,13.29717416798976
 11/20  20:00:00,8.625,6.220560100688112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2099.374266211647,0.0,0.0,35947.6276218783,8630.376848793268,0.0,0.0,0.0,20.39476951702688,13.233305440180795
 11/20  21:00:00,8.900000000000003,6.4713567885386189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29472.716237534973,0.0,0.0,508783.9471121006,120879.47930123404,0.0,0.0,0.0,21.032756283800393,13.290993554848063
 11/20  22:00:00,8.900000000000003,6.472008604548275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57519.79208225568,0.0,0.0,1001177.3838099104,235891.05403647704,0.0,0.0,0.0,21.023838441167507,13.133060221735809
 11/20  23:00:00,8.900000000000003,6.6135837343020908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86289.86340026075,0.0,0.0,1515713.353569964,353843.73544069417,0.0,0.0,0.0,21.01459974383962,13.01370833762631
 11/20  24:00:00,8.900000000000003,6.732003403277008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.512181822383224,12.350250805185463
 11/21  01:00:00,8.575000000000001,6.4324764378017849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08100250285407,12.113616424724049
 11/21  02:00:00,8.299999999999999,6.179406915814083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.753117432739417,11.85457116306975
 11/21  03:00:00,8.029166666666665,6.065484290711164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.634136844770706,11.726548743702614
 11/21  04:00:00,7.799999999999998,5.833573208069271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2770.2965633511905,0.0,0.0,47946.4915865313,11681.446050663599,0.0,0.0,0.0,18.667633965034758,11.67500305584695
 11/21  05:00:00,7.474999999999999,5.553177614100004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27686.294273159347,0.0,0.0,483000.1088692439,118779.62989011618,0.0,0.0,0.0,19.368114996095405,11.869104863185504
 11/21  06:00:00,7.200000000000002,5.40970343122618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40217.6606983724,0.0,0.0,705274.5982128533,174444.73325641283,0.0,0.0,0.0,19.36412183556978,11.79871479267743
 11/21  07:00:00,6.929166666666668,5.2854946213396369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49227.02750156629,0.0,0.0,868091.2185662992,216540.00228019316,0.0,0.0,0.0,19.361208126976526,11.767752578214257
 11/21  08:00:00,6.700000000000002,5.052246125391673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334981.00283759957,0.0,0.0,6631078.335393122,1624700.7818831627,0.0,563762.1034802719,563762.1034802719,20.820159406086935,12.364566013749814
 11/21  09:00:00,7.295833333333333,5.2362314780324559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256378.59684422913,0.0,0.0,4800133.979171925,1128662.4430354557,0.0,0.0,0.0,20.959771174960527,12.36405153139441
 11/21  10:00:00,8.666666666666668,5.931918158500834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173285.8540149794,0.0,0.0,3136770.064642394,719126.596295202,0.0,0.0,0.0,20.98734168839938,12.278118018594933
 11/21  11:00:00,10.05,6.624380316505927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123276.35599283858,0.0,0.0,2204615.1112779618,486490.5362104815,0.0,0.0,0.0,21.00396514574875,12.204954871359567
 11/21  12:00:00,11.195833333333333,7.076416822115232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101506.58925805988,0.0,0.0,1825983.549923191,388285.3437855798,0.0,0.0,0.0,21.0112480933113,12.141795937851555
 11/21  13:00:00,12.566666666666669,7.484716039962465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68343.74190429069,0.0,0.0,1246781.4228820815,255246.42043959758,0.0,0.0,0.0,21.02236198669098,12.041494635730873
 11/21  14:00:00,13.300000000000003,7.801857426698279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35537.40378571149,0.0,0.0,653526.224069459,131355.3538435553,0.0,0.0,0.0,21.033405300179586,11.917724605683766
 11/21  15:00:00,13.029166666666669,7.801877378014859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45520.646253021405,0.0,0.0,833832.9475797203,168788.58103678924,0.0,0.0,0.0,21.03019358431888,11.868568801861239
 11/21  16:00:00,12.204166666666666,7.56456642954679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82259.667134468,0.0,0.0,1496525.733772648,308639.0721669947,0.0,0.0,0.0,21.018087436778577,11.85609250770748
 11/21  17:00:00,10.183333333333332,6.545169295945869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138872.45884252297,0.0,0.0,2503536.239280272,548753.7822465467,0.0,0.0,0.0,20.999327106543189,11.899739829928505
 11/21  18:00:00,8.304166666666668,5.475461197168804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174633.26979071747,0.0,0.0,3160121.149845661,733991.2911113149,0.0,0.0,0.0,20.987448077849988,11.945203801866617
 11/21  19:00:00,7.799999999999998,5.220407059553277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171262.29644053937,0.0,0.0,3099812.9252840739,735096.6096104083,0.0,0.0,0.0,20.988412726777765,12.027510570328625
 11/21  20:00:00,7.204166666666667,4.9466261561672939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178566.9247850348,0.0,0.0,3254522.6487490835,788896.9515170815,0.0,0.0,0.0,20.985845514855766,12.11449462122659
 11/21  21:00:00,6.375,4.491422909434309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196191.24662748824,0.0,0.0,3629581.0591761555,904345.6430232073,0.0,0.0,0.0,20.979910537224435,12.181059799849763
 11/21  22:00:00,5.504166666666666,4.034668415326147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220109.73192689976,0.0,0.0,4062921.3402188795,1049308.4933507085,355.87772560205988,0.0,0.0,20.97190611044329,12.219492075345692
 11/21  23:00:00,4.079166666666667,3.2881250893762106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317343.62075396018,0.0,0.0,4911524.584698259,1416029.4500565616,5158.934783519351,0.0,0.0,20.93905597472708,12.231350707880674
 11/21  24:00:00,3.625,3.015011814437384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49809.30416117988,0.0,0.0,721333.8783173541,228051.23277370726,841.8791209659823,0.0,0.0,19.273211516957845,11.523422422801693
 11/22  01:00:00,3.5749999999999995,2.9885905697992318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128944.88556350932,0.0,0.0,1901747.5723028787,591245.4667467394,2189.9970137399798,0.0,0.0,19.33438155403724,11.500389988157139
 11/22  02:00:00,3.0291666666666665,2.681605985846499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178511.83171052577,0.0,0.0,2705159.4905696206,842679.8002301826,3120.319278380738,0.0,0.0,19.317975725205643,11.442682335463472
 11/22  03:00:00,3.6666666666666667,3.035115470427808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206736.53202092194,0.0,0.0,3122561.2001131589,932686.9277264529,3443.2775222911398,0.0,0.0,19.308956987573699,11.392647775917889
 11/22  04:00:00,3.8041666666666669,2.9718863639674475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233039.5403862807,0.0,0.0,3565828.9137042078,1047597.1803754248,3673.502819869985,0.0,0.0,19.30047696362501,11.332916790871316
 11/22  05:00:00,3.2999999999999995,2.5776770417986376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249384.3852833867,0.0,0.0,3891414.356490311,1160755.3414868739,3926.409715755604,0.0,0.0,19.295113659152475,11.258929790953593
 11/22  06:00:00,3.2999999999999995,2.4698410442172267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250233.80843555975,0.0,0.0,3924685.114542655,1169839.7072546823,3797.642176554576,0.0,0.0,19.294979278344397,11.199712583309085
 11/22  07:00:00,4.816666666666666,3.598098276450617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203217.91762326248,0.0,0.0,3323117.082160914,915234.8745327469,2039.6125123012913,0.0,0.0,19.311035625693198,11.178545000372282
 11/22  08:00:00,7.020833333333333,5.0877068875526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365910.6359365656,0.0,0.0,7260190.245051505,1740568.3788939543,0.0,809355.7399921562,809355.7399921562,20.803400177243167,11.888114100056129
 11/22  09:00:00,8.666666666666668,5.928557030860529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261757.00414283778,0.0,0.0,4881758.815539975,1085135.2055473577,0.0,0.0,0.0,20.95854490404224,12.03351663729689
 11/22  10:00:00,10.320833333333333,6.6494093004703569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199728.73448620479,0.0,0.0,3674960.471942894,782397.1251589335,0.0,0.0,0.0,20.979018124879699,12.036488549292436
 11/22  11:00:00,12.29166666666667,7.701652430697496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134848.9185981815,0.0,0.0,2501113.2820483546,505957.03757288618,0.0,0.0,0.0,21.000483567195905,12.002442353193646
 11/22  12:00:00,14.220833333333337,9.048449980189642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81845.94200596512,0.0,0.0,1565780.2339092454,300973.7723217995,0.0,0.0,0.0,21.01784385065803,12.065446916525488
 11/22  13:00:00,15.595833333333332,9.995735679059074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40054.38977378688,0.0,0.0,791075.5395622066,147235.26984186634,0.0,0.0,0.0,21.031315475919017,12.22634641374414
 11/22  14:00:00,16.425,10.558039215279907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10361.17667166027,0.0,0.0,208856.57870426533,38262.44285988872,0.0,0.0,0.0,20.866848207595987,12.330612072899397
 11/22  15:00:00,16.97083333333333,11.000850008628455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.065332827473296,12.184933300326519
 11/22  16:00:00,16.604166666666669,11.238964312774222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.12267469208834,12.412322959116312
 11/22  17:00:00,14.3125,10.395293745813153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42040.45543479977,0.0,0.0,788267.3196563607,155131.90227319033,0.0,0.0,0.0,20.860284463702788,12.964406579514688
 11/22  18:00:00,11.879166666666669,9.463982176740748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81972.88129643473,0.0,0.0,1481996.2976277397,309479.3735859651,0.0,0.0,0.0,21.0154794496315,13.272370460865594
 11/22  19:00:00,12.020833333333336,9.219709484045835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66350.0998889118,0.0,0.0,1196839.828692893,249794.06266666435,0.0,0.0,0.0,21.02010056527475,13.5437984001388
 11/22  20:00:00,12.475,8.809075300211129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68387.79844759013,0.0,0.0,1245722.5310495834,255316.1881678193,0.0,0.0,0.0,21.01931085188824,13.604447253893193
 11/22  21:00:00,11.604166666666666,8.259875645544572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92119.35936518514,0.0,0.0,1662709.7414688492,349381.0882294749,0.0,0.0,0.0,21.011612551198679,13.547550912038619
 11/22  22:00:00,11.424999999999998,8.176123282091173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101970.00055818215,0.0,0.0,1840976.8857806388,387868.28771788909,0.0,0.0,0.0,21.008501905812407,13.480070747189983
 11/22  23:00:00,11.970833333333332,8.459761456642227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107265.01584926345,0.0,0.0,1958794.1680945608,403605.9065712464,0.0,0.0,0.0,21.006835938694516,13.440324571398082
 11/22  24:00:00,11.929166666666666,8.546915399252166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.386556411664839,12.756092358651701
 11/23  01:00:00,11.700000000000001,8.524819810701013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88117569903846,12.51059858215242
 11/23  02:00:00,11.700000000000001,8.684440417229553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.69928444134108,12.415186820697344
 11/23  03:00:00,11.700000000000001,8.977548403046474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.590083588808338,12.415762921209236
 11/23  04:00:00,11.375,8.916660575876318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.486182120605748,12.453070826793484
 11/23  05:00:00,11.099999999999996,8.750973950468224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6242.670331937638,0.0,0.0,109630.39985086018,23485.95227764282,0.0,0.0,0.0,19.03667410277688,12.71924989977103
 11/23  06:00:00,11.099999999999996,8.750973950468224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13795.058327604249,0.0,0.0,242591.49381147413,51898.30572013338,0.0,0.0,0.0,19.37067295594616,12.881625481393377
 11/23  07:00:00,11.099999999999996,8.90371383015334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9244.66608408782,0.0,0.0,162390.7944569209,34779.72759936139,0.0,0.0,0.0,19.37208273515964,12.93143070846962
 11/23  08:00:00,11.099999999999996,9.183252405458035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269462.4532252693,0.0,0.0,5436584.887697594,1168275.787125078,0.0,351408.0457379553,351408.0457379553,20.842636376875885,13.614668136910787
 11/23  09:00:00,11.424999999999998,9.615575164781705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187978.91891849409,0.0,0.0,3493059.9978408806,714983.339624234,0.0,0.0,0.0,20.979568772225265,13.800213607228747
 11/23  10:00:00,11.970833333333332,10.12850047450587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149807.43549053788,0.0,0.0,2774474.6874458065,563704.1694368464,0.0,0.0,0.0,20.991894932262679,13.923784493990789
 11/23  11:00:00,12.525000000000004,10.49021222691706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125737.89173310226,0.0,0.0,2336464.2332246729,468958.71144495319,0.0,0.0,0.0,20.999567332751039,14.046962342594777
 11/23  12:00:00,13.070833333333333,10.91667539782334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107071.95002461043,0.0,0.0,2002900.632814184,396619.7496532838,0.0,0.0,0.0,21.005469013819746,14.156125853944767
 11/23  13:00:00,13.895833333333334,11.562424953898514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84016.93794107855,0.0,0.0,1594374.9587225866,309237.7190703879,0.0,0.0,0.0,21.012731412935485,14.303916276545742
 11/23  14:00:00,14.400000000000004,11.88597561318545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68382.64019186898,0.0,0.0,1311297.1710213947,251064.312221904,0.0,0.0,0.0,21.017524626326816,14.469433268173157
 11/23  15:00:00,14.400000000000004,11.88597561318545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66746.43591015499,0.0,0.0,1279360.622811103,245057.53644925654,0.0,0.0,0.0,21.01779737174601,14.5993048644332
 11/23  16:00:00,14.400000000000004,11.88597561318545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40934.917386243105,0.0,0.0,778212.9813454907,150304.49783581406,0.0,0.0,0.0,21.026069762805716,14.698354681854383
