Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),LIVING_UNIT1:Zone Heating Setpoint Not Met Time [hr](Hourly),LIVING_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),LIVING_UNIT1:Zone Cooling Setpoint Not Met Time [hr](Hourly),LIVING_UNIT1:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),ATTIC_UNIT1:Zone Heating Setpoint Not Met Time [hr](Hourly),ATTIC_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),ATTIC_UNIT1:Zone Cooling Setpoint Not Met Time [hr](Hourly),ATTIC_UNIT1:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),Facility:Facility Heating Setpoint Not Met Time [hr](Hourly),Facility:Facility Cooling Setpoint Not Met Time [hr](Hourly),Facility:Facility Heating Setpoint Not Met While Occupied Time [hr](Hourly),Facility:Facility Cooling Setpoint Not Met While Occupied Time [hr](Hourly),SUPPLY FAN_UNIT1:Fan Electricity Energy [J](Hourly),HEATING COIL GAS:Heating Coil Heating Energy [J](Hourly),HEATING COIL GAS:Heating Coil NaturalGas Energy [J](Hourly),HEATING COIL GAS:Heating Coil Electricity Energy [J](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Total Cooling Energy [J](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Electricity Energy [J](Hourly),COOLING COIL AIR INLET NODE_UNIT1:System Node Temperature [C](Hourly),COOLING COIL AIR INLET NODE_UNIT1:System Node Wetbulb Temperature [C](Hourly)
 02/09  16:00:00,11.700000000000001,3.706590204620809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35313.60588861176,3920102.202628989,4900127.753286236,0.0,0.0,0.0,20.893132555197796,8.712383436643558
 02/09  17:00:00,11.375,3.697294276166767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34822.889863812445,3865628.6669682909,4832035.833710364,0.0,0.0,0.0,20.89305196521488,8.767877272696609
 02/09  18:00:00,11.099999999999996,3.612754456927405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31307.869302290877,3475432.324828375,4344290.406035469,0.0,0.0,0.0,20.89286489444991,8.891871612139357
 02/09  19:00:00,11.099999999999996,3.7211019736178314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27883.389428979714,3095286.747608946,3869108.434511183,0.0,0.0,0.0,20.89257542020471,9.085770184512674
 02/09  20:00:00,11.099999999999996,3.8309515539280247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30813.651868056957,3420570.1037731526,4275712.62971644,0.0,0.0,0.0,20.89229672382135,9.274900549678837
 02/09  21:00:00,11.099999999999996,3.8811924805731699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35107.88635249945,3897265.63337063,4871582.041713287,0.0,0.0,0.0,20.892116386931656,9.396657764262019
 02/09  22:00:00,11.424999999999998,4.1129062233328599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36484.66501457369,4050099.447135039,5062624.308918797,0.0,0.0,0.0,20.892004571397068,9.467377601115418
 02/09  23:00:00,11.700000000000001,4.4930591094116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38678.972177179305,4293685.683230765,5367107.104038456,0.0,0.0,0.0,20.891884230549235,9.54882569827303
 02/09  24:00:00,11.700000000000001,4.64642523216262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.986689512918969,8.779568011298311
 02/10  01:00:00,11.700000000000001,4.642714330377682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7332.025511326383,813915.447981809,1017394.309977261,0.0,0.0,0.0,19.148088921880509,8.895816051672855
 02/10  02:00:00,11.375,4.576065906332491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13506.615906515754,1499346.0291822265,1874182.5364777833,0.0,0.0,0.0,19.22494215806999,8.941818725725519
 02/10  03:00:00,11.099999999999996,4.630594654304923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17372.65701684118,1928508.5542396955,2410635.69279962,0.0,0.0,0.0,19.22486188942463,8.980086772731026
 02/10  04:00:00,10.504166666666669,5.372757557438294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25540.420699240138,2835197.8485281278,3543997.310660159,0.0,0.0,0.0,19.224609655701447,9.148548888828339
 02/10  05:00:00,9.079166666666666,6.204419228357396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34710.898253453146,3853196.672347571,4816495.840434463,0.0,0.0,0.0,19.223786690484237,9.699040230103833
 02/10  06:00:00,8.299999999999999,6.963432111302228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38339.18164164331,4255966.124628093,5319957.655785115,0.0,0.0,0.0,19.222532814997938,10.51247599435805
 02/10  07:00:00,9.220833333333334,8.168483709636084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33343.095455445335,3701359.253700904,4626699.067126131,0.0,0.0,0.0,19.221211103709846,11.35134461455857
 02/10  08:00:00,10.0,8.940919671393099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90287.31062773419,10022637.914055918,12528297.392569898,0.0,0.0,0.0,20.779578269819838,12.620749616933369
 02/10  09:00:00,10.0,9.060143207444173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70212.89125607127,7794211.4020884209,9742764.252610527,0.0,0.0,0.0,20.885973959699134,13.18210390958876
 02/10  10:00:00,10.325,9.230744085484672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61670.902187824446,6845979.996128664,8557474.995160832,0.0,0.0,0.0,20.885470404984458,13.471496269666064
 02/10  11:00:00,10.6,9.372186103951604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54647.77837431983,6066355.190395242,7582943.987994054,0.0,0.0,0.0,20.885155760607554,13.63517750434613
 02/10  12:00:00,10.870833333333332,9.826800893290772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51254.29507335304,5689650.4889647229,7112063.111205902,0.0,0.0,0.0,20.884889984540739,13.780638695832815
 02/10  13:00:00,11.424999999999998,10.330176152576862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44064.68110674546,4891543.899808966,6114429.874761208,0.0,0.0,0.0,20.88450907552731,14.003610716246577
 02/10  14:00:00,12.295833333333335,10.996293121179577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40538.36041528381,4500093.149823875,5625116.437279846,0.0,0.0,0.0,20.884170231800366,14.185164361734423
 02/10  15:00:00,13.666666666666665,12.525022022293078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38597.84577871773,4284679.982303375,5355849.977879219,0.0,0.0,0.0,20.88361411134826,14.490594561002231
 02/10  16:00:00,14.725,13.565160827320062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34361.44644330758,3814404.6323903559,4768005.790487945,0.0,0.0,0.0,20.88267230687533,15.00779687849307
 02/10  17:00:00,15.595833333333332,13.741149710170122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32626.856892205888,3621850.851805638,4527313.564757048,0.0,0.0,0.0,20.881885128245164,15.428965331314333
 02/10  18:00:00,15.829166666666668,13.69496419518908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27227.981852174504,3022531.0881173058,3778163.860146632,0.0,0.0,0.0,20.88144043466091,15.674739908661615
 02/10  19:00:00,15.599999999999996,13.454405007520509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19349.120561316053,2147912.3477393134,2684890.434674141,0.0,0.0,0.0,20.881106151170198,15.864256922193136
 02/10  20:00:00,15.275,13.519762907950814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18329.903677727507,2034770.8474656009,2543463.559332001,0.0,0.0,0.0,20.88088491535701,15.98697981336709
 02/10  21:00:00,15.0,13.522512936532117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18735.007455689618,2079740.715943256,2599675.8949290697,0.0,0.0,0.0,20.880581890270539,16.153427391170273
 02/10  22:00:00,14.674999999999999,13.236886478288787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18636.419880807247,2068796.6800759684,2585995.85009496,0.0,0.0,0.0,20.88043425977637,16.23060270410595
 02/10  23:00:00,14.400000000000004,13.11387364783099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20580.563557630474,2284612.701067461,2855765.876334327,0.0,0.0,0.0,20.880357993644699,16.271696445908657
 02/10  24:00:00,14.725,13.426546049470844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.384929155828229,15.765562062932438
 02/11  01:00:00,15.0,13.69119604500897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.941018604158719,15.643570311173497
 02/11  02:00:00,13.483333333333333,12.181179084206475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.655162631990625,15.485338792931524
 02/11  03:00:00,10.683333333333332,9.018617211789304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13099.510276631776,1454153.9385912885,1817692.4232391099,0.0,0.0,0.0,19.216538417800753,15.159400193288207
 02/11  04:00:00,7.9375,5.950873408657828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30344.752155222825,3368518.3591030908,4210647.948878864,0.0,0.0,0.0,19.216683196402646,14.0565524515594
 02/11  05:00:00,5.183333333333333,3.886384606742712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42674.73957928514,4737248.899165041,5921561.1239563,0.0,0.0,0.0,19.218678566892057,12.911137709358507
 02/11  06:00:00,2.1125000000000004,1.2849310451318153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57489.46888634816,6381806.330404271,7977257.913005339,0.0,0.0,0.0,19.220025949260415,12.115032575537306
 02/11  07:00:00,-0.6458333333333334,-1.3711109787426284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73523.8109181065,8161750.857017254,10202188.571271569,0.0,0.0,0.0,19.221408268018647,11.276894248263189
 02/11  08:00:00,-2.5666666666666666,-3.427351829402656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134344.04191809419,14913299.318522394,18641624.148152993,0.0,0.0,0.0,20.82927217937088,11.260699213895812
 02/11  09:00:00,-3.895833333333334,-5.122849903865939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133680.39675858836,14839629.219248224,18549536.52406028,0.0,0.0,0.0,20.89042256732303,10.55563271508781
 02/11  10:00:00,-4.7250000000000009,-6.0437258911560589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141230.13810073114,15677712.924377796,19597141.15547224,0.0,0.0,0.0,20.891489565638115,9.874909270240897
 02/11  11:00:00,-5.325,-6.814541441945302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141027.15768725694,15655180.420377477,19568975.525471849,0.0,0.0,0.0,20.892288274582545,9.350703945827338
 02/11  12:00:00,-5.2749999999999999,-7.0045640893571259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134183.42473388834,14895469.483201374,18619336.854001717,0.0,0.0,0.0,20.892853821158974,8.973156948732749
 02/11  13:00:00,-4.675,-6.508923464240552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127420.60368543744,14144740.436396005,17680925.545495,0.0,0.0,0.0,20.893175469145949,8.751433029217589
 02/11  14:00:00,-3.8041666666666669,-5.922359393405457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118325.81163485436,13135143.329195999,16418929.161494997,0.0,0.0,0.0,20.89335716092465,8.633670043665934
 02/11  15:00:00,-3.0291666666666665,-5.6640411460244108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111435.02534776172,12370209.082971409,15462761.353714262,0.0,0.0,0.0,20.89350104140085,8.54149570981316
 02/11  16:00:00,-2.475,-5.444362762787975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103952.74492150026,11539614.097225864,14424517.62153233,0.0,0.0,0.0,20.893676713731037,8.430968614314896
 02/11  17:00:00,-2.795833333333333,-5.820796799019182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103392.1004810303,11477377.929304913,14346722.41163114,0.0,0.0,0.0,20.89378238029966,8.367197270715762
 02/11  18:00:00,-3.895833333333334,-6.749583534424885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109670.77813136287,12174363.056349205,15217953.820436502,0.0,0.0,0.0,20.89384985962505,8.328680096541972
 02/11  19:00:00,-5.05,-7.619627906918112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113722.85071040604,12624176.612416618,15780220.765520769,0.0,0.0,0.0,20.893815270331005,8.361022738142302
 02/11  20:00:00,-6.195833333333334,-8.410103780162756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120917.05120659057,13422792.344273735,16778490.430342169,0.0,0.0,0.0,20.893779179850524,8.398398614846684
 02/11  21:00:00,-7.295833333333333,-9.16393162886307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129894.04752012273,14419313.15080566,18024141.43850707,0.0,0.0,0.0,20.893753529570643,8.423592876347806
 02/11  22:00:00,-8.070833333333335,-9.73659165303958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143590.66585654144,15939751.020518609,19924688.77564826,0.0,0.0,0.0,20.893749377145104,8.430743852417251
 02/11  23:00:00,-8.625,-10.197216133035866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155192.8101075595,17227684.951057897,21534606.188822375,0.0,0.0,0.0,20.893788702853937,8.410904524997248
 02/11  24:00:00,-9.170833333333335,-10.629893341321042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97223.51100496404,10792613.499738694,13490766.874673369,0.0,0.0,0.0,19.241533825028275,7.57628730534389
 02/12  01:00:00,-9.725,-11.084642345456907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131248.6336710654,14569683.4123618,18212104.265452256,0.0,0.0,0.0,19.22729373154098,7.48067491144504
 02/12  02:00:00,-10.325,-11.544234931051479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141193.1887215909,15673611.237820769,19592014.04727596,0.0,0.0,0.0,19.22741092434465,7.392181435478137
 02/12  03:00:00,-10.6,-11.774896207412647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149083.78040086368,16549532.148291663,20686915.185364579,0.0,0.0,0.0,19.227485906326785,7.3376482518861219
 02/12  04:00:00,-11.195833333333333,-12.267608646619748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158423.0476487437,17586268.023547099,21982835.02943387,0.0,0.0,0.0,19.227561365298685,7.286718778033564
 02/12  05:00:00,-11.700000000000001,-12.652823045630479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162573.65731272044,18047020.010680066,22558775.013350078,0.0,0.0,0.0,19.227619650636077,7.247607508668795
 02/12  06:00:00,-11.970833333333332,-12.813062701528756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166329.0512774588,18463899.787821659,23079874.734777068,0.0,0.0,0.0,19.227641524260098,7.235662513518643
 02/12  07:00:00,-12.200000000000001,-12.95076089862516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165102.2519498295,18327714.920108268,22909643.650135328,0.0,0.0,0.0,19.227624517410317,7.251506865788826
 02/12  08:00:00,-11.008333333333333,-12.061624476120868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204240.99325235055,22672438.777311919,28340548.471639895,0.0,0.0,0.0,20.856823206130369,8.073689092880292
 02/12  09:00:00,-8.808333333333332,-10.489338914196324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176726.38331833643,19618089.602463426,24522612.003079285,0.0,0.0,0.0,20.894274722355914,8.097062824201503
 02/12  10:00:00,-6.608333333333333,-8.882093593445936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158085.70465857214,17548820.162714524,21936025.203393155,0.0,0.0,0.0,20.894353022840578,8.045188201582736
 02/12  11:00:00,-3.4874999999999995,-6.609397245701281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132892.67733755138,14752185.85118208,18440232.3139776,0.0,0.0,0.0,20.894383955075197,8.019372457590249
 02/12  12:00:00,-0.4541666666666666,-4.712934509473857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107653.80857047867,11950462.76015182,14938078.450189777,0.0,0.0,0.0,20.894372564891254,8.019943693985417
 02/12  13:00:00,1.7916666666666668,-3.4020490100766804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86597.66529826938,9613056.778994905,12016320.973743633,0.0,0.0,0.0,20.89437473535067,8.014782581133274
 02/12  14:00:00,3.3958333333333328,-2.381110313860886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70656.18118361608,7843420.248866997,9804275.311083746,0.0,0.0,0.0,20.89437239243222,8.004031641720982
 02/12  15:00:00,3.5749999999999995,-2.084739339603839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61951.246304924054,6877100.510822142,8596375.63852768,0.0,0.0,0.0,20.894340391315507,8.016393701893426
 02/12  16:00:00,3.895833333333334,-1.7633328525599997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59505.26430852222,6605576.287497845,8256970.359372305,0.0,0.0,0.0,20.89424331141468,8.086366506991612
 02/12  17:00:00,3.208333333333334,-2.03444087446692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59856.58733700073,6644576.048159983,8305720.060199979,0.0,0.0,0.0,20.89412322844495,8.176221712206886
 02/12  18:00:00,0.6833333333333335,-3.3106444763172848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70181.77673246649,7790757.432734468,9738446.790918084,0.0,0.0,0.0,20.893897785977197,8.341006809798876
 02/12  19:00:00,-1.1958333333333334,-4.321708561322335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77364.2329941577,8588069.457469447,10735086.82183681,0.0,0.0,0.0,20.893581903977883,8.562021276314786
 02/12  20:00:00,-1.375,-4.562431118676007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83218.58776920859,9237951.237343122,11547439.046678903,0.0,0.0,0.0,20.893324938587257,8.739002651781599
 02/12  21:00:00,-1.4249999999999999,-4.6892254105335688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89440.7790870537,9928665.91449054,12410832.393113174,0.0,0.0,0.0,20.893225413263506,8.81250198277471
 02/12  22:00:00,-1.6999999999999996,-4.746698668249617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98974.53539857063,10986991.683713615,13733739.604642019,0.0,0.0,0.0,20.893149530025587,8.868796664024308
 02/12  23:00:00,-1.6999999999999996,-4.693400128624471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109896.12053046006,12199377.925627435,15249222.407034295,0.0,0.0,0.0,20.893096267740117,8.910005947762535
 02/12  24:00:00,-1.9708333333333335,-4.859735578734399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64955.7566954155,7210626.003425135,9013282.50428142,0.0,0.0,0.0,19.27606295801182,8.141629467265519
 02/13  01:00:00,-2.525,-5.218962033301015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85438.56526068277,9484387.092168166,11855483.865210209,0.0,0.0,0.0,19.226485100685634,8.065579405840035
 02/13  02:00:00,-2.8000000000000004,-5.40367377340528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96541.56391055476,10716911.734382239,13396139.667977799,0.0,0.0,0.0,19.22656218724047,8.010670233425215
 02/13  03:00:00,-2.475,-5.245592053257594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105759.78445680619,11740210.425024687,14675263.03128086,0.0,0.0,0.0,19.22664491709777,7.9474874820122
 02/13  04:00:00,-2.1999999999999999,-5.174750079191859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110735.20051316891,12292522.740653523,15365653.4258169,0.0,0.0,0.0,19.2267552668534,7.865078008598278
 02/13  05:00:00,-2.525,-5.495141807003787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112783.08363079845,12519854.697222002,15649818.371527497,0.0,0.0,0.0,19.226861801925727,7.79284311878861
 02/13  06:00:00,-3.070833333333333,-5.921281990436259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115345.42850742064,12804296.162260294,16005370.202825368,0.0,0.0,0.0,19.22695236675452,7.73126068649907
 02/13  07:00:00,-3.625,-6.2533410890650569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115975.24976953324,12874211.529290725,16092764.411613405,0.0,0.0,0.0,19.227001822613788,7.695671671362741
 02/13  08:00:00,-2.7083333333333337,-5.586236914463797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156757.2814028306,17401354.19882282,21751692.748528519,0.0,0.0,0.0,20.85733820498083,8.484071658138268
 02/13  09:00:00,-1.1041666666666666,-4.692285324967124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128967.46384842613,14316454.70288065,17895568.378600819,0.0,0.0,0.0,20.893692512575105,8.49979154967671
 02/13  10:00:00,0.6458333333333334,-3.5852410795834968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108198.37535872014,12010914.175756267,15013642.719695328,0.0,0.0,0.0,20.893816188223643,8.416768675670778
 02/13  11:00:00,2.295833333333333,-2.3375901613888376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91021.25671870137,10104111.997922818,12630139.997403522,0.0,0.0,0.0,20.89383455091802,8.40170746819399
 02/13  12:00:00,3.3958333333333328,-1.571743280376677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83725.31453721758,9294202.097866085,11617752.622332605,0.0,0.0,0.0,20.893755261303484,8.453580657427397
 02/13  13:00:00,4.495833333333334,-0.6098247162351193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74222.4101635615,8239301.1488085039,10299126.436010633,0.0,0.0,0.0,20.89363641118094,8.532811623280408
 02/13  14:00:00,5.0,0.23681072272730528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69450.54628303928,7709584.807529593,9636981.00941199,0.0,0.0,0.0,20.8934319638709,8.667995717129225
 02/13  15:00:00,5.325,0.4832114582747709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68885.25293723197,7646832.572682191,9558540.715852738,0.0,0.0,0.0,20.893244266800357,8.790826810009046
 02/13  16:00:00,6.195833333333334,1.0815662479370057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67688.78967058903,7514015.258536304,9392519.073170383,0.0,0.0,0.0,20.89309588280391,8.890119453902994
 02/13  17:00:00,6.700000000000002,1.480242404290971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63578.50895715284,7057740.118325809,8822175.14790726,0.0,0.0,0.0,20.892925915929046,9.00324447080396
 02/13  18:00:00,6.700000000000002,1.5199457333672369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59262.971130779355,6578679.741652378,8223349.677065473,0.0,0.0,0.0,20.892690008143189,9.166154684472014
 02/13  19:00:00,6.104166666666665,1.3240386103401776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58243.96163003365,6465561.262588721,8081951.578235902,0.0,0.0,0.0,20.8923925980306,9.373187147191859
 02/13  20:00:00,5.6000000000000009,1.1474331222330796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61956.218352368596,6877652.449194009,8597065.561492512,0.0,0.0,0.0,20.892090196440284,9.578638147173216
 02/13  21:00:00,5.6000000000000009,1.0163006746794019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63364.69518959967,7034005.022459886,8792506.278074859,0.0,0.0,0.0,20.8918985978825,9.708106526881972
 02/13  22:00:00,5.870833333333333,0.9413687329829061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64704.72273975447,7182759.158967917,8978448.948709896,0.0,0.0,0.0,20.891826912122928,9.75640487835206
